orthogroup	gene	annot
OG0002195	YuYa2v21066776m	MBOAT (membrane bound O-acyl transferase) family protein
OG0002195	YuYa2v21069063m	MBOAT (membrane bound O-acyl transferase) family protein
OG0002196	YuYa2v21020528m	senescence-associated E3 ubiquitin ligase 1
OG0002196	YuYa2v21024271m	senescence-associated E3 ubiquitin ligase 1
OG0002197	YuYa2v21044232m	leo1-like family protein
OG0002197	YuYa2v21092976m	leo1-like family protein
OG0002198	YuYa2v21029347m	Ribosomal protein L4/L1 family
OG0002199	YuYa2v21019085m	autophagy 9 (APG9)
OG0002199	YuYa2v21025485m	autophagy 9 (APG9)
OG0002199	YuYa2v21034199m	autophagy 9 (APG9)
OG0002199	YuYa2v21094363m	autophagy 9 (APG9)
OG0002200	YuYa2v21019835m	Major facilitator superfamily protein
OG0002200	YuYa2v21055430m	Major facilitator superfamily protein
OG0002200	YuYa2v21067333m	Major facilitator superfamily protein
OG0002200	YuYa2v21069617m	Major facilitator superfamily protein
OG0002200	YuYa2v21093350m	Major facilitator superfamily protein
OG0002201	YuYa2v21002081m	hydroxyproline-rich glycoprotein family protein
OG0002201	YuYa2v21013522m	hydroxyproline-rich glycoprotein family protein
OG0002201	YuYa2v21037843m	hydroxyproline-rich glycoprotein family protein
OG0002202	YuYa2v21045564m	60S acidic ribosomal protein family
OG0002202	YuYa2v21050071m	60S acidic ribosomal protein family
OG0002202	YuYa2v21063300m	60S acidic ribosomal protein family
OG0002202	YuYa2v21067612m	60S acidic ribosomal protein family
OG0002202	YuYa2v21095349m	60S acidic ribosomal protein family
OG0002202	YuYa2v21095936m	60S acidic ribosomal protein family
OG0002203	YuYa2v21021924m	basic pentacysteine 4
OG0002203	YuYa2v21056418m	basic pentacysteine 4
OG0002203	YuYa2v21066428m	basic pentacysteine 4
OG0002203	YuYa2v21074470m	basic pentacysteine 4
OG0002204	YuYa2v21001524m	FASCICLIN-like arabinogalactan protein 16 precursor
OG0002204	YuYa2v21045233m	FASCICLIN-like arabinogalactan protein 16 precursor
OG0002204	YuYa2v21049786m	FASCICLIN-like arabinogalactan protein 16 precursor
OG0002204	YuYa2v21062938m	FASCICLIN-like arabinogalactan protein 16 precursor
OG0002204	YuYa2v21086757m	FASCICLIN-like arabinogalactan protein 16 precursor
OG0002205	YuYa2v21021508m	wound-responsive family protein
OG0002205	YuYa2v21023739m	wound-responsive family protein
OG0002205	YuYa2v21035139m	wound-responsive family protein
OG0002206	YuYa2v21051437m	#N/A
OG0002206	YuYa2v21051444m	#N/A
OG0002206	YuYa2v21064564m	#N/A
OG0002207	YuYa2v21000955m	Ribosomal protein S5 domain 2-like superfamily protein
OG0002207	YuYa2v21011054m	Ribosomal protein S5 domain 2-like superfamily protein
OG0002207	YuYa2v21040473m	Ribosomal protein S5 domain 2-like superfamily protein
OG0002207	YuYa2v21076344m	Ribosomal protein S5 domain 2-like superfamily protein
OG0002207	YuYa2v21083772m	Ribosomal protein S5 domain 2-like superfamily protein
OG0002207	YuYa2v21089241m	Ribosomal protein S5 domain 2-like superfamily protein
OG0002208	YuYa2v21007406m	AAA-type ATPase family protein
OG0002208	YuYa2v21009861m	AAA-type ATPase family protein
OG0002208	YuYa2v21023976m	AAA-type ATPase family protein
OG0002208	YuYa2v21033802m	AAA-type ATPase family protein
OG0002208	YuYa2v21053192m	AAA-type ATPase family protein
OG0002208	YuYa2v21053691m	AAA-type ATPase family protein
OG0002208	YuYa2v21079613m	AAA-type ATPase family protein
OG0002209	YuYa2v21044548m	0
OG0002209	YuYa2v21049141m	0
OG0002210	YuYa2v21021691m	osmotin 34
OG0002210	YuYa2v21021693m	osmotin 34
OG0002210	YuYa2v21044837m	osmotin 34
OG0002210	YuYa2v21049359m	osmotin 34
OG0002211	YuYa2v21024154m	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
OG0002211	YuYa2v21034040m	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
OG0002211	YuYa2v21034042m	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
OG0002211	YuYa2v21063511m	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
OG0002211	YuYa2v21074710m	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
OG0002212	YuYa2v21019916m	AAA-type ATPase family protein
OG0002212	YuYa2v21025141m	AAA-type ATPase family protein
OG0002212	YuYa2v21043592m	AAA-type ATPase family protein
OG0002212	YuYa2v21082975m	AAA-type ATPase family protein
OG0002212	YuYa2v21091799m	AAA-type ATPase family protein
OG0002213	YuYa2v21021986m	nucleotide-rhamnose synthase/epimerase-reductase
OG0002213	YuYa2v21023342m	nucleotide-rhamnose synthase/epimerase-reductase
OG0002213	YuYa2v21074514m	nucleotide-rhamnose synthase/epimerase-reductase
OG0002214	YuYa2v21049996m	#N/A
OG0002214	YuYa2v21063370m	#N/A
OG0002215	YuYa2v21019060m	octadecanoid-responsive Arabidopsis AP2/ERF 59
OG0002215	YuYa2v21025496m	octadecanoid-responsive Arabidopsis AP2/ERF 59
OG0002215	YuYa2v21034245m	octadecanoid-responsive Arabidopsis AP2/ERF 59
OG0002216	YuYa2v21030312m	Ribonuclease T2 family protein
OG0002216	YuYa2v21065155m	Ribonuclease T2 family protein
OG0002216	YuYa2v21065156m	Ribonuclease T2 family protein
OG0002216	YuYa2v21071757m	Ribonuclease T2 family protein
OG0002216	YuYa2v21071758m	Ribonuclease T2 family protein
OG0002217	YuYa2v21006300m	metallopeptidase M24 family protein
OG0002217	YuYa2v21073358m	metallopeptidase M24 family protein
OG0002217	YuYa2v21079978m	metallopeptidase M24 family protein
OG0002218	YuYa2v21025714m	LSD1-like 1
OG0002218	YuYa2v21034842m	LSD1-like 1
OG0002218	YuYa2v21062214m	LSD1-like 1
OG0002218	YuYa2v21071441m	LSD1-like 1
OG0002218	YuYa2v21081277m	LSD1-like 1
OG0002219	YuYa2v21005744m	RNA-binding KH domain-containing protein
OG0002219	YuYa2v21030916m	RNA-binding KH domain-containing protein
OG0002219	YuYa2v21073089m	RNA-binding KH domain-containing protein
OG0002220	YuYa2v21057702m	purple acid phosphatase 13
OG0002220	YuYa2v21074645m	purple acid phosphatase 13
OG0002220	YuYa2v21088889m	purple acid phosphatase 13
OG0002221	YuYa2v21012399m	Ribosomal protein L35Ae family protein
OG0002221	YuYa2v21039036m	Ribosomal protein L35Ae family protein
OG0002221	YuYa2v21051951m	Ribosomal protein L35Ae family protein
OG0002221	YuYa2v21054776m	Ribosomal protein L35Ae family protein
OG0002221	YuYa2v21073899m	Ribosomal protein L35Ae family protein
OG0002221	YuYa2v21085822m	Ribosomal protein L35Ae family protein
OG0002221	YuYa2v21086985m	Ribosomal protein L35Ae family protein
OG0002221	YuYa2v21095067m	Ribosomal protein L35Ae family protein
OG0002222	YuYa2v21003794m	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
OG0002222	YuYa2v21011541m	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
OG0002222	YuYa2v21039670m	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
OG0002222	YuYa2v21077380m	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
OG0002222	YuYa2v21082383m	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
OG0002222	YuYa2v21091206m	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
OG0002223	YuYa2v21006826m	4
OG0002223	YuYa2v21014007m	4
OG0002223	YuYa2v21051846m	4
OG0002224	YuYa2v21003322m	heat shock transcription factor  A4A
OG0002224	YuYa2v21011789m	heat shock transcription factor  A4A
OG0002224	YuYa2v21039390m	heat shock transcription factor  A4A
OG0002224	YuYa2v21091758m	heat shock transcription factor  A4A
OG0002225	YuYa2v21003803m	Leucine-rich repeat protein kinase family protein
OG0002225	YuYa2v21007121m	Leucine-rich repeat protein kinase family protein
OG0002225	YuYa2v21042867m	Leucine-rich repeat protein kinase family protein
OG0002225	YuYa2v21053375m	Leucine-rich repeat protein kinase family protein
OG0002225	YuYa2v21079908m	Leucine-rich repeat protein kinase family protein
OG0002225	YuYa2v21090030m	Leucine-rich repeat protein kinase family protein
OG0002225	YuYa2v21092674m	Leucine-rich repeat protein kinase family protein
OG0002226	YuYa2v21012624m	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein"
OG0002226	YuYa2v21039231m	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein"
OG0002226	YuYa2v21046987m	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein"
OG0002227	YuYa2v21043567m	#N/A
OG0002227	YuYa2v21077743m	#N/A
OG0002227	YuYa2v21082960m	#N/A
OG0002227	YuYa2v21094653m	#N/A
OG0002228	YuYa2v21044988m	homocysteine S-methyltransferase 3
OG0002228	YuYa2v21049585m	homocysteine S-methyltransferase 3
OG0002228	YuYa2v21062746m	homocysteine S-methyltransferase 3
OG0002228	YuYa2v21063541m	homocysteine S-methyltransferase 3
OG0002229	YuYa2v21046603m	0
OG0002229	YuYa2v21051005m	0
OG0002229	YuYa2v21064118m	0
OG0002230	YuYa2v21002053m	Protein of unknown function (DUF3511)
OG0002230	YuYa2v21013555m	Protein of unknown function (DUF3511)
OG0002230	YuYa2v21027033m	Protein of unknown function (DUF3511)
OG0002230	YuYa2v21037879m	Protein of unknown function (DUF3511)
OG0002230	YuYa2v21041872m	Protein of unknown function (DUF3511)
OG0002231	YuYa2v21046614m	ARM repeat superfamily protein
OG0002231	YuYa2v21051013m	ARM repeat superfamily protein
OG0002231	YuYa2v21064126m	ARM repeat superfamily protein
OG0002232	YuYa2v21000211m	4
OG0002232	YuYa2v21019418m	4
OG0002232	YuYa2v21086527m	4
OG0002233	YuYa2v21004923m	NOP56-like pre RNA processing ribonucleoprotein
OG0002233	YuYa2v21015513m	NOP56-like pre RNA processing ribonucleoprotein
OG0002233	YuYa2v21059327m	NOP56-like pre RNA processing ribonucleoprotein
OG0002234	YuYa2v21029473m	0
OG0002234	YuYa2v21043917m	0
OG0002235	YuYa2v21022030m	golgi nucleotide sugar transporter 5
OG0002235	YuYa2v21023353m	golgi nucleotide sugar transporter 5
OG0002235	YuYa2v21074554m	golgi nucleotide sugar transporter 5
OG0002235	YuYa2v21092071m	golgi nucleotide sugar transporter 5
OG0002236	YuYa2v21061732m	emp24/gp25L/p24 family/GOLD family protein
OG0002236	YuYa2v21070020m	emp24/gp25L/p24 family/GOLD family protein
OG0002236	YuYa2v21080616m	emp24/gp25L/p24 family/GOLD family protein
OG0002237	YuYa2v21061560m	agenet domain-containing protein / bromo-adjacent homology (BAH) domain-containing protein
OG0002237	YuYa2v21070164m	agenet domain-containing protein / bromo-adjacent homology (BAH) domain-containing protein
OG0002237	YuYa2v21080674m	agenet domain-containing protein / bromo-adjacent homology (BAH) domain-containing protein
OG0002238	YuYa2v21045036m	FRIGIDA-like protein
OG0002238	YuYa2v21049637m	FRIGIDA-like protein
OG0002238	YuYa2v21062781m	FRIGIDA-like protein
OG0002239	YuYa2v21004575m	4
OG0002239	YuYa2v21015909m	4
OG0002239	YuYa2v21059071m	4
OG0002239	YuYa2v21062347m	4
OG0002239	YuYa2v21095503m	4
OG0002240	YuYa2v21001302m	magnesium transporter 2
OG0002240	YuYa2v21001632m	magnesium transporter 2
OG0002240	YuYa2v21037273m	magnesium transporter 2
OG0002240	YuYa2v21048802m	magnesium transporter 2
OG0002240	YuYa2v21086912m	magnesium transporter 2
OG0002241	YuYa2v21012932m	Integral membrane Yip1 family protein
OG0002241	YuYa2v21017293m	Integral membrane Yip1 family protein
OG0002241	YuYa2v21026498m	Integral membrane Yip1 family protein
OG0002241	YuYa2v21032310m	Integral membrane Yip1 family protein
OG0002241	YuYa2v21038569m	Integral membrane Yip1 family protein
OG0002242	YuYa2v21027112m	atypical CYS  HIS rich thioredoxin 1
OG0002242	YuYa2v21030692m	atypical CYS  HIS rich thioredoxin 1
OG0002242	YuYa2v21075588m	atypical CYS  HIS rich thioredoxin 1
OG0002242	YuYa2v21078327m	atypical CYS  HIS rich thioredoxin 1
OG0002242	YuYa2v21084326m	atypical CYS  HIS rich thioredoxin 1
OG0002243	YuYa2v21016869m	Caleosin-related family protein
OG0002243	YuYa2v21026828m	Caleosin-related family protein
OG0002243	YuYa2v21050372m	Caleosin-related family protein
OG0002243	YuYa2v21095320m	Caleosin-related family protein
OG0002244	YuYa2v21002858m	0
OG0002244	YuYa2v21012726m	0
OG0002244	YuYa2v21019845m	0
OG0002244	YuYa2v21093608m	0
OG0002245	YuYa2v21003444m	Protein kinase family protein with ARM repeat domain
OG0002245	YuYa2v21012457m	Protein kinase family protein with ARM repeat domain
OG0002245	YuYa2v21039086m	Protein kinase family protein with ARM repeat domain
OG0002245	YuYa2v21090333m	Protein kinase family protein with ARM repeat domain
OG0002246	YuYa2v21006452m	phosphatidylglycerolphosphate synthase 1
OG0002246	YuYa2v21073479m	phosphatidylglycerolphosphate synthase 1
OG0002246	YuYa2v21080109m	phosphatidylglycerolphosphate synthase 1
OG0002246	YuYa2v21085499m	phosphatidylglycerolphosphate synthase 1
OG0002247	YuYa2v21014459m	Mitochondrial substrate carrier family protein
OG0002247	YuYa2v21073440m	Mitochondrial substrate carrier family protein
OG0002247	YuYa2v21080049m	Mitochondrial substrate carrier family protein
OG0002247	YuYa2v21085447m	Mitochondrial substrate carrier family protein
OG0002247	YuYa2v21091174m	Mitochondrial substrate carrier family protein
OG0002248	YuYa2v21015789m	20S proteasome alpha subunit G1
OG0002248	YuYa2v21078475m	20S proteasome alpha subunit G1
OG0002249	YuYa2v21005932m	UB-like protease 1A
OG0002249	YuYa2v21015228m	UB-like protease 1A
OG0002249	YuYa2v21060138m	UB-like protease 1A
OG0002249	YuYa2v21074257m	UB-like protease 1A
OG0002250	YuYa2v21001211m	glutamine dumper 4
OG0002250	YuYa2v21012761m	glutamine dumper 4
OG0002250	YuYa2v21039347m	glutamine dumper 4
OG0002250	YuYa2v21040844m	glutamine dumper 4
OG0002251	YuYa2v21010128m	Chitinase family protein
OG0002251	YuYa2v21053502m	Chitinase family protein
OG0002252	YuYa2v21048663m	GTC2
OG0002252	YuYa2v21071887m	GTC2
OG0002252	YuYa2v21074053m	GTC2
OG0002252	YuYa2v21088110m	GTC2
OG0002252	YuYa2v21088111m	GTC2
OG0002253	YuYa2v21029756m	dentin sialophosphoprotein-related
OG0002253	YuYa2v21043781m	dentin sialophosphoprotein-related
OG0002254	YuYa2v21003823m	alpha/beta-Hydrolases superfamily protein
OG0002254	YuYa2v21011508m	alpha/beta-Hydrolases superfamily protein
OG0002254	YuYa2v21039705m	alpha/beta-Hydrolases superfamily protein
OG0002254	YuYa2v21092104m	alpha/beta-Hydrolases superfamily protein
OG0002255	YuYa2v21030022m	Matrixin family protein
OG0002255	YuYa2v21030024m	Matrixin family protein
OG0002255	YuYa2v21030027m	Matrixin family protein
OG0002255	YuYa2v21070152m	Matrixin family protein
OG0002255	YuYa2v21076017m	Matrixin family protein
OG0002255	YuYa2v21076018m	Matrixin family protein
OG0002255	YuYa2v21076019m	Matrixin family protein
OG0002255	YuYa2v21076608m	Matrixin family protein
OG0002255	YuYa2v21084029m	Matrixin family protein
OG0002255	YuYa2v21084030m	Matrixin family protein
OG0002256	YuYa2v21000408m	ubiquitin-protein ligase 1
OG0002256	YuYa2v21086291m	ubiquitin-protein ligase 1
OG0002257	YuYa2v21063629m	FAD/NAD(P)-binding oxidoreductase family protein
OG0002257	YuYa2v21075030m	FAD/NAD(P)-binding oxidoreductase family protein
OG0002257	YuYa2v21075033m	FAD/NAD(P)-binding oxidoreductase family protein
OG0002258	YuYa2v21047149m	tryptophan synthase beta-subunit 2
OG0002258	YuYa2v21051389m	tryptophan synthase beta-subunit 2
OG0002258	YuYa2v21056706m	tryptophan synthase beta-subunit 2
OG0002258	YuYa2v21064522m	tryptophan synthase beta-subunit 2
OG0002258	YuYa2v21070990m	tryptophan synthase beta-subunit 2
OG0002259	YuYa2v21020983m	Peptidase S24/S26A/S26B/S26C family protein
OG0002259	YuYa2v21024889m	Peptidase S24/S26A/S26B/S26C family protein
OG0002259	YuYa2v21033668m	Peptidase S24/S26A/S26B/S26C family protein
OG0002259	YuYa2v21067744m	Peptidase S24/S26A/S26B/S26C family protein
OG0002260	YuYa2v21057166m	Putative integral membrane protein conserved region (DUF2404)
OG0002260	YuYa2v21065871m	Putative integral membrane protein conserved region (DUF2404)
OG0002260	YuYa2v21068335m	Putative integral membrane protein conserved region (DUF2404)
OG0002261	YuYa2v21024336m	O-fucosyltransferase family protein
OG0002261	YuYa2v21033227m	O-fucosyltransferase family protein
OG0002261	YuYa2v21056700m	O-fucosyltransferase family protein
OG0002261	YuYa2v21068002m	O-fucosyltransferase family protein
OG0002261	YuYa2v21091416m	O-fucosyltransferase family protein
OG0002262	YuYa2v21037949m	cellulose synthase like G3
OG0002262	YuYa2v21038546m	cellulose synthase like G3
OG0002263	YuYa2v21028062m	glucose-6-phosphate dehydrogenase 3
OG0002263	YuYa2v21079046m	glucose-6-phosphate dehydrogenase 3
OG0002263	YuYa2v21084621m	glucose-6-phosphate dehydrogenase 3
OG0002264	YuYa2v21001060m	Myzus persicae-induced lipase 1
OG0002264	YuYa2v21005784m	Myzus persicae-induced lipase 1
OG0002264	YuYa2v21005787m	Myzus persicae-induced lipase 1
OG0002264	YuYa2v21022160m	Myzus persicae-induced lipase 1
OG0002265	YuYa2v21044293m	Translation initiation factor IF6
OG0002265	YuYa2v21048865m	Translation initiation factor IF6
OG0002265	YuYa2v21074109m	Translation initiation factor IF6
OG0002265	YuYa2v21088013m	Translation initiation factor IF6
OG0002266	YuYa2v21010754m	Protein kinase superfamily protein
OG0002266	YuYa2v21020861m	Protein kinase superfamily protein
OG0002266	YuYa2v21024791m	Protein kinase superfamily protein
OG0002266	YuYa2v21033785m	Protein kinase superfamily protein
OG0002266	YuYa2v21040741m	Protein kinase superfamily protein
OG0002266	YuYa2v21091286m	Protein kinase superfamily protein
OG0002267	YuYa2v21044123m	P-loop containing nucleoside triphosphate hydrolases superfamily protein
OG0002267	YuYa2v21062686m	P-loop containing nucleoside triphosphate hydrolases superfamily protein
OG0002267	YuYa2v21078632m	P-loop containing nucleoside triphosphate hydrolases superfamily protein
OG0002268	YuYa2v21020235m	MBOAT (membrane bound O-acyl transferase) family protein
OG0002268	YuYa2v21020236m	MBOAT (membrane bound O-acyl transferase) family protein
OG0002268	YuYa2v21020237m	MBOAT (membrane bound O-acyl transferase) family protein
OG0002268	YuYa2v21025619m	MBOAT (membrane bound O-acyl transferase) family protein
OG0002269	YuYa2v21033201m	Neutral/alkaline non-lysosomal ceramidase
OG0002269	YuYa2v21039477m	Neutral/alkaline non-lysosomal ceramidase
OG0002269	YuYa2v21054773m	Neutral/alkaline non-lysosomal ceramidase
OG0002269	YuYa2v21086987m	Neutral/alkaline non-lysosomal ceramidase
OG0002270	YuYa2v21045013m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0002270	YuYa2v21049609m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0002270	YuYa2v21049610m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0002270	YuYa2v21049612m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0002271	YuYa2v21024765m	long-chain base1
OG0002271	YuYa2v21056083m	long-chain base1
OG0002271	YuYa2v21066699m	long-chain base1
OG0002271	YuYa2v21069011m	long-chain base1
OG0002271	YuYa2v21090770m	long-chain base1
OG0002271	YuYa2v21092297m	long-chain base1
OG0002272	YuYa2v21007492m	"Beta-glucosidase, GBA2 type family protein"
OG0002272	YuYa2v21009741m	"Beta-glucosidase, GBA2 type family protein"
OG0002272	YuYa2v21021759m	"Beta-glucosidase, GBA2 type family protein"
OG0002273	YuYa2v21036367m	"Inositol 1,3,4-trisphosphate 5/6-kinase family protein"
OG0002273	YuYa2v21048192m	"Inositol 1,3,4-trisphosphate 5/6-kinase family protein"
OG0002274	YuYa2v21023160m	0
OG0002275	YuYa2v21018269m	Peptidase M20/M25/M40 family protein
OG0002275	YuYa2v21018270m	Peptidase M20/M25/M40 family protein
OG0002275	YuYa2v21032746m	Peptidase M20/M25/M40 family protein
